"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106890757",1048.49705497999,0.303869030096565,0.148938980744678,0.000130127636862129,0.012585765194399
"SMIM15",956.997585784454,0.235898968333274,0.111558659515211,0.000130776943597182,0.012585765194399
"SLC44A5",7375.44778428699,0.252691582152649,0.119735852408007,0.000132710464990962,0.0126048920081612
"DHFR",625.05840857212,-0.190123328159853,0.0921163940887429,0.000132650440583794,0.0126048920081612
"IAPP",246.587882461712,-0.390930135149808,0.303122015812565,0.000134932829345228,0.0126894797287491
"STAU2",7366.52957048069,-0.130903028394279,0.0627451034483299,0.000135347464764389,0.0126894797287491
"CTXN1",8004.42585310294,-0.202862529371998,0.0980874552237002,0.000136998099636518,0.0127618998969094
"VAMP4",2141.6024432359,-0.211572556638848,0.102206467933686,0.000139907300741919,0.0129498910470164
"ADAMTSL5",1350.7422233719,0.337214557978394,0.187018590440041,0.000146383261168931,0.0134100227251283
"SLC1A1",3567.91793885025,-0.115990831892722,0.0534908835254341,0.000146724030642403,0.0134100227251283
"LOC106892469",1403.08656895516,0.329224567812299,0.178302266727265,0.000147916652344105,0.0134345299491533
"LOC106899551",1007.64314729265,0.346357993965323,0.20206282184542,0.000149596790960536,0.013502736436264
"MOCOS",472.201789554576,0.327163865037169,0.177778750249056,0.000151677650798147,0.0136027082661888
"CNKSR3",1060.87553788945,0.286611830583741,0.143356314565227,0.000152576482754526,0.0136027082661888
"RABGGTB",5468.37852463033,-0.102528313419247,0.0436382531653688,0.00015440851415819,0.013682100778944
"BCAS1",16859.570828526,0.29871585226388,0.153416247721225,0.000157247867067704,0.013849248510472
"LOC106900191",1223.14650033678,-0.337022370815044,0.193916269314401,0.000158673223325908,0.0138905980805548
"PENK",26581.8811379447,-0.288986131630607,0.147845627415409,0.000163658549735913,0.0142412338009718
"TFAP2B",48.0816690370234,0.400760265890175,0.798808267294392,0.000166351087582529,0.014366743329133
"LOC106900149",44.554046556383,0.376886662859252,0.366130679173918,0.000167078146340729,0.014366743329133
"SUSD2",24.7862238304281,-0.385719342515631,0.932040374229656,0.000178240857608875,0.0152364478986599
"LOC106888613",1989.8065790669,-0.115839161354248,0.0551278973046724,0.000183518643266813,0.0155958650523586
"ATPAF1",2628.46860974971,-0.176450745432549,0.0910057034165082,0.000188750275006842,0.0156840933218606
"DTD2",1855.76061981097,0.273450315358932,0.142347480748821,0.00018742521102786,0.0156840933218606
"SLC7A5",12292.3555984741,0.13709838402618,0.0697362234428873,0.000189953235937756,0.0156840933218606
"ANKRD13B",1010.2129538267,0.273476718199173,0.142496656984483,0.000188061086304462,0.0156840933218606
"ASIC4",2866.80424370696,0.311468640893904,0.175995934433145,0.000189688057689792,0.0156840933218606
"GRIA1",9743.31140839825,-0.138495380884572,0.0711809817511599,0.000200945464608168,0.0164909260464172
"ABHD17B",2399.00406421217,0.1731579590497,0.0903630284935269,0.00020199455245405,0.0164909260464172
"TJP1",4839.56510983629,0.173654008104281,0.0911604132908307,0.000209497287743615,0.0169134143638345
"TMEM63A",1732.12422130304,0.247094986053578,0.129268924543986,0.000208569624642326,0.0169134143638345
"CNOT1",4670.52927560079,0.0951657213659764,0.03955789823949,0.000212142352755427,0.0169387509353949
"EFHD1",3555.66890626691,0.204067164848632,0.106617399788148,0.000212082157707678,0.0169387509353949
"ASAP3",1021.47136460992,0.291072065277843,0.162524956976499,0.000213780688777054,0.0169762894497713
"OLFML2A",1211.04789026354,0.315052725951661,0.19236630865445,0.000217669331365737,0.017191145235907
"RAB3B",8999.44572689199,-0.181909055028343,0.0961169531746218,0.000219614226437338,0.0172509942626346
"SEC61A2",3048.00918695767,-0.0991668352858946,0.0432358213611443,0.000221438416141379,0.0173007691578845
"RHOU",7686.53719646122,0.197079576965308,0.105548284891709,0.00024025408692183,0.0186704405943745
"CHN2",4728.29366418461,0.237000642147927,0.127890869253326,0.000243047474924617,0.0187870526893859
"LOC106888727",44.5195037513488,0.326700736972218,0.245519965863248,0.000246016330964492,0.0189159223363809
"LOC106887380",8543.91669401627,-0.212471569520529,0.114703841559492,0.000250945758158436,0.0190928992542324
"PLP1",94638.7071366043,0.308889696028328,0.197548729178777,0.000250286136498688,0.0190928992542324
"MGST3",2223.27279354661,-0.23595038403848,0.128815180577424,0.000255803081738469,0.0193610957490804
"SLC35G2",8343.33241304851,-0.109205282143433,0.0528638334464481,0.000260106741709475,0.0195848247177311
"PTPN3",717.211879605857,0.288619606324209,0.173724246017136,0.000265254043406299,0.0198694420555687
"LOC106898101",48.5106727602334,-0.303840546772838,0.543438142771508,0.000272701053141783,0.0203225215602892
"LOC106902883",2175.01341732385,-0.0922026563049147,0.0386157381487193,0.000275307993865234,0.0204121212594367
"TTLL7",3993.58779213134,0.150501991899259,0.0824758469808355,0.000280473616105064,0.0206895562905522
"CREB5",627.138340830394,0.239085766334796,0.134142881795112,0.000283063030340418,0.0207751108934694
"GRIN3A",2154.64518380406,-0.190555186868832,0.105891397024623,0.000290689357536609,0.0212276268528744
"LOC106900187",1768.24043041947,0.289359772533463,0.184887323683657,0.000299883439075018,0.0217895306831908
"FOXN2",420.937618815898,0.270983824031542,0.164703609891779,0.000310631189787276,0.0224581713929786
"TAP2",134.867593872775,-0.296944949915648,0.206829970094611,0.000318461950428084,0.0229103418991134
"LOC106898586",283.300272795729,0.284731746477493,0.184898579458761,0.000322525198830935,0.0230883556128628
"LOC106889776",1374.14158452884,0.290477418391533,0.1972763891102,0.00032908644307717,0.0234425695627325
"HSPD1",12225.0254753653,-0.0752425760367751,0.0262022812280472,0.00033286709076641,0.0235962173805731
"SCD",7215.18705363761,0.252603771152768,0.151921771976883,0.000339480858718216,0.0239482322276365
"TCF25",2963.62079220431,-0.13526344242862,0.0753206776882373,0.000344821022323757,0.0242074352483519
"LIMD1",640.678175079953,0.273214848376713,0.176808437802142,0.000354472333471262,0.0246661913152132
"CMIP",3488.77785778319,0.195279256337156,0.113056353979058,0.000354750480655075,0.0246661913152132
"SPATA1",4102.76243752601,0.265484676798796,0.167615694211594,0.000356469282492517,0.0246676743484822
"SPECC1",7323.09194803872,0.245650245732079,0.149167296873273,0.00036382021419376,0.0250570395860839
"LIMCH1",4471.6496133348,0.154030695173563,0.0886980796194855,0.000369487548834255,0.0250917577349153
"SCG2",84780.3180818848,-0.210377340096443,0.123360162281028,0.000366062549570718,0.0250917577349153
"GNMT",230.052323787989,-0.269538064116932,0.175282665823115,0.000369504277131288,0.0250917577349153
"SPIRE1",5501.81340624698,0.115020831990468,0.0612891300300004,0.000383218456308448,0.0257732554593024
"MAP7",2266.48652858831,-0.128743605680941,0.0720276570626764,0.000384860751078215,0.0257732554593024
"PHC2",1265.53586419112,0.135195148160882,0.0765774372553198,0.000381577617233086,0.0257732554593024
"PLLP",9587.03785212792,0.260280482047145,0.167194430466651,0.000386939276068448,0.0257935851368196
"ZNF574",351.546369719691,0.285275287103144,0.274576539378349,0.000399148460391619,0.0264859608511918
"CDYL2",990.886660213824,0.141513329827781,0.0817053420751172,0.000402291832065566,0.0265732041071673
"OSTC",3199.28033219728,-0.13676117000138,0.0793817443732607,0.000432030711783745,0.0284084629124045
"LOC106884871",5073.46016957908,-0.199399000006139,0.121157828987212,0.000437225706793806,0.0286205584285027
"DHX34",473.116727658818,0.207999841564969,0.128093107568392,0.000450540815652045,0.0292809033665639
"ARHGAP23",2141.6459619008,0.206900941641173,0.127358218547942,0.000451343404494241,0.0292809033665639
"HPGDS",441.914910136664,-0.268034628076439,0.293544692469983,0.00045768826838754,0.0294861868691975
"ENPP2",10767.1763756699,0.250481881966853,0.167335007353973,0.000458565801846865,0.0294861868691975
"TP53INP2",131.221305146539,0.2628331002523,0.186770521917652,0.00046378190233431,0.0296902141177189
"KANK1",3413.82781747255,0.181212764339211,0.110824477355799,0.00046978253955289,0.0299424555472921
"TARS",3229.10616768739,-0.0893219722148502,0.0396240809342699,0.000472338874690535,0.0299739236987024
"ZDHHC14",2512.78691899165,0.204922954645704,0.128200140702981,0.000484304438512128,0.0305996178280793
"FAR2",10297.8653469512,0.182592231225503,0.112687043775147,0.000488097367277931,0.0307057616505753
"PPP1R16B",510.393571831807,0.27012488811845,0.236041348263589,0.000494004292082271,0.0308106024572514
"SOGA1",352.797271800412,0.268951752284928,0.216200703570904,0.000492339046500977,0.0308106024572514
"ENPP1",315.624405142236,0.264880381622239,0.203863851893056,0.000500956729431909,0.031110697402156
"LOC106891434",2020.63984818862,0.200450615148944,0.126277225681228,0.000505536742380037,0.0312615316607093
"ZCCHC4",364.385032765748,-0.19971300284149,0.126443442921954,0.00051695131460329,0.0315672282865959
"TMEM185A",2259.54509608686,-0.110098476554503,0.0603558452120912,0.00051916925134162,0.0315672282865959
"LOC106898449",905.21247316661,0.237565034360572,0.159954869983772,0.000515620786557267,0.0315672282865959
"FGR",695.465282,0.147553797939726,0.089931959557491,0.000518869955150742,0.0315672282865959
"TTYH2",6866.27182868202,0.248688979816175,0.176373826928889,0.000528521458171994,0.0320019742923143
"LOC106902656",167.253298255708,-0.243946949173574,0.31170869059715,0.000542830017331862,0.032731974323098
"ZCCHC24",4127.97143321137,0.126370080180336,0.0748123064011304,0.000547427458527449,0.0328727926748797
"LOC106900628",98.1220870182355,0.259634357014034,0.212018225743767,0.000555468314741778,0.0332183767482614
"SDR39U1",3953.76933020415,-0.179004423777361,0.114048740799359,0.000568196630781697,0.0338403009775394
"LOC106901223",354.605106685132,0.223807481453839,0.15220490888986,0.000582840024564609,0.0341525453103746
"ARYL",308.753192085956,-0.196457155667644,0.127711620392149,0.000579789084024178,0.0341525453103746
"PLCL1",5509.76110694577,0.21082445651872,0.139521914661358,0.000578666895198424,0.0341525453103746
"TMEM215",57.1605587902956,-0.242735670334254,0.292676122831652,0.000581246464979458,0.0341525453103746
"STX2",2014.87128022566,0.116634847598973,0.0679705073004778,0.000603662787762604,0.0349700890980075
"CAMK1G",736.542830551351,-0.165624304502637,0.105874191332508,0.000604011310459667,0.0349700890980075
"NUP160",833.363774628593,0.123668574367203,0.0738773179166533,0.000599532302031112,0.0349700890980075
"MMEL1",702.451376905005,-0.199921642901633,0.132152819574585,0.000607737718752883,0.0350462084480829
"MSX2",310.389631172178,0.222130815422324,0.153473935406897,0.000615907189181561,0.0353769299335433
"PCSK1",10258.611306727,-0.196045173790445,0.130256514104451,0.000630168266834085,0.0360535639906808
"TMEM179",11492.3301782109,-0.154600358560189,0.0988017703590766,0.000632980953390419,0.0360724675085081
"LZTFL1",1476.15943550876,-0.136924921072189,0.0860218786042901,0.00065739501976927,0.03731743916909
"ENPP6",764.961486039293,0.244856118932592,0.19855962757349,0.000660339638882896,0.0373387378686624
"DIO2",1527.32400299616,-0.235701323774488,0.27316527361422,0.000664447356140172,0.0374253836411976
"LOC106887246",711.711490724216,-0.16418845817926,0.107254453193377,0.000670243263755238,0.0376060815015101
"KLHDC3",1356.69619723655,-0.166322896568132,0.109240629752035,0.000680303742775009,0.0380237461154094
"LOC106892052",6200.83416986631,0.124868236211925,0.077087737787819,0.000696637359337116,0.0387874869957355
"PTMA",4786.07374893538,0.207513099857971,0.145044855404404,0.000701108355107288,0.0388874298336607
"DLG1",4535.15993503853,0.115557712083769,0.0693546471255435,0.000719017025824177,0.0397291080580872
"CASD1",8244.27584133696,0.0813351151289845,0.035023040921915,0.000746034416074841,0.0404528810985059
"SHCBP1",33.7869466604336,0.213108017598281,0.297264615138136,0.000743794940759163,0.0404528810985059
"DCBLD1",3135.33570854106,0.189674662160681,0.130645026910438,0.000739623939909034,0.0404528810985059
