"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DCXR",1043.71183786111,0.0153572456875261,0.0483465127760333,0.127233875967488,0.703245412336405
"LOC106894005",487.377727099786,0.00950293315595847,0.0443095968481429,0.401280351082992,0.854446740150114
"LRRC45",1880.11134856212,-0.00642243587100299,0.0403946671319488,0.704510244237095,0.944345069426337
"STRA13",7127.2522102513,0.0275849356970833,0.0412002587205801,0.123059741527772,0.700310535122062
"ASPSCR1",1755.62943508099,-0.018461630145332,0.0353372134823228,0.381963891407181,0.848033928091734
"NOTUM",120.119558867432,-0.00930981931357517,0.0428945758450852,0.488872099552996,0.885406313868452
"MYADML2",407.497095482133,-0.00047891247936795,0.044381775967804,0.961064652885718,0.993355338576276
"PYCR1",2537.23161468772,0.0192729874599515,0.0395053562506987,0.298922758412033,0.810203547859031
"MAFG",243.635610340129,-0.00667735590836893,0.0448725527323114,0.497121437742847,0.889256742510564
"SIRT7",640.381250930331,-0.00194809117769539,0.0433764890662635,0.869896492237424,0.97694853159346
"PCYT2",3085.12164617726,0.002998526448582,0.0386309714524345,0.873122489472572,0.978066934814873
"NPB",292.88102870669,-0.000167767341009902,0.0444938323670132,0.986030370561185,0.99723269800918
"ALYREF",650.029931138739,0.0131769115547363,0.0421133862697114,0.382231062681105,0.848033928091734
"ARHGDIA",1128.01661471694,-0.00375871482450204,0.0436066561686237,0.74506184542049,0.951678378232402
"P4HB",6858.896000972,0.0530215379545558,0.0409027803942079,0.0123639285166214,0.475840729221432
"PPP1R27",155.2538969846,0.00327419958987136,0.0449577374941379,0.715146997689885,0.946743220824247
"FAM195B",12131.3193147916,0.0255172149063325,0.0398773240738745,0.172864371642261,0.746577576458422
"GCGR",26.021988534804,-0.00478847010808382,0.0473840823785507,0.463295866853484,0.878118209926696
"SLC25A10",707.553478558378,-0.0112914028259067,0.0406156257378682,0.50356454871008,0.89054587008274
"MRPL12",3088.14876839554,0.0214993952943586,0.0415118481261452,0.201291135487777,0.773473657635135
"HGS",2913.51080717072,0.0212105212519667,0.0411122291378698,0.217136272797657,0.774980630850448
"ARL16",230.792859758204,0.00586037609141775,0.0426292363625338,0.665129276070821,0.9357906701257
"TMC6",570.392102242471,0.00639184298466898,0.0389597910873842,0.72996489023102,0.949689722200399
"SYNGR2",1707.51962842006,0.0984845773489753,0.099266825761835,0.00036800045911641,0.111712441258942
"TK1",779.155689078929,-0.00792055030553077,0.0433171015069101,0.528775326349429,0.896562090497238
"AFMID",223.389163245645,0.0304674489948649,0.055132464439914,0.0242408966033305,0.529660628747185
"LOC106893004",349.133313574299,-0.012205840518701,0.0429929221924403,0.373741492530967,0.847140951350577
"SOCS3",54.5173583091293,-0.0173772252806321,0.0537897114409528,0.0656151952024235,0.630059834988695
"PGS1",1125.21185796733,0.00570299225160627,0.0416901449697063,0.705390686086964,0.944449415002059
"LOC106892570",137.598110774326,-0.00586330921061556,0.0479962838419882,0.371107798113051,0.845910501250093
"LOC106893730",8.34844989516333,-0.00395333028185813,0.0536329106665377,0.315886599798818,0.817326337404403
"LOC106893722",200.627476449362,0.00990508774227439,0.0425649944673962,0.480534034829883,0.883174787111947
"LOC106892576",124.837779428725,0.00485431948429651,0.0448865618951824,0.605234929152051,0.921483669191067
"ATAD5",115.605542570156,0.00808405102901567,0.0427714011484053,0.549452608117314,0.903576197676748
"CRLF3",1035.04237616971,-0.020078133050048,0.0390072328398987,0.291381270290464,0.807724544745567
"SUZ12",786.482377635886,-0.0385352076263104,0.0436625266865543,0.0346953669925808,0.566139715561493
"LOC106894849",718.52865505557,-0.0100540951766491,0.0402716938198924,0.559514117712898,0.90619290573438
"COPRS",295.082060258623,0.0135387898149201,0.0441694906109302,0.277268393149881,0.800653877531713
"RAB11FIP4",6307.90020010364,0.0211498915080785,0.0354493572251356,0.317148968006502,0.817632744810574
"SCPEP1",766.34102201859,-0.00696893545046756,0.0394565639028986,0.699132939118268,0.942231533304109
"COIL",2468.79148850162,0.0406341221709566,0.0421450988213351,0.0343797776714044,0.565578980526816
"TRIM25",710.440157573878,-0.010440715781418,0.0420565128886855,0.482472647474294,0.884716483384308
"LOC106894393",29.4557988964779,-0.000987226724846825,0.0466606602490396,0.872624320377599,0.978032232013597
"DGKE",5254.56801433848,-0.00927968714267825,0.0357233396605977,0.65527550045223,0.933605179657256
"LOC106893242",3.49528962508013,-0.00247281720084262,0.0520784351554655,0.494168204707907,0.887549926941898
"NOG",729.766237625124,0.0278608631350855,0.0443744004845697,0.0766138242581338,0.65450484219491
"ANKFN1",934.592288199562,-0.000185241158422972,0.0408977143331735,0.990849228985923,0.997982549465038
"PCTP",1010.61564389356,0.015010901441267,0.0398823722195304,0.402340662279988,0.854980252077075
"TMEM100",173.225803001484,0.00844913638854919,0.0427968401157944,0.531539561804926,0.897124519989911
"MMD",11906.8686117348,-0.0138408892734997,0.0371287992671643,0.491709513302371,0.886718814153305
"HLF",3450.6269331975,0.00802648012358657,0.0391284467969314,0.66254546819523,0.935420296155094
"STXBP4",887.614825797541,-0.0204358971026316,0.0458554906032618,0.114744215387529,0.69181927476206
"LOC106893886",5080.2867381511,0.0293790187634981,0.0383458585594654,0.143382255366488,0.72250768746066
"TOM1L1",327.677929885813,-0.018538551592189,0.0476671283990877,0.105459786344545,0.681180161436108
"LOC106893895",9.60472609512791,-0.00684961791191998,0.0523945341735446,0.21272274805813,0.774067631368289
"LOC106893248",10.3161921617937,-0.00550682188497856,0.0518267603371795,0.272745593409234,0.800183051123481
"CA10",10866.5696838664,0.00967308656493351,0.0380347284453129,0.617925750764195,0.925177971892943
"UTP18",1680.41845869838,0.0137560238026793,0.0413356596521567,0.394722860143415,0.849995210666628
"MBTD1",1525.67350056154,-0.0173535066698126,0.0435912297202013,0.21398356854051,0.774067631368289
"LOC106893348",14980.886187578,0.00883629166810884,0.042565575677773,0.525595232146577,0.895650623621872
"LOC106893354",18.9780798391541,0.0116483914165021,0.0557429771479852,0.0954372990960915,0.673962305857016
"LOC106893320",2708.0512337264,0.0183254829615103,0.0446220822522345,0.16606419786391,0.739966521085655
"SPAG9",10664.1954705666,-0.0147186379044075,0.0321458924211252,0.497924263482521,0.889256742510564
"TOB1",2732.01265080718,0.0128836527907454,0.0398400694804156,0.4704491278058,0.879100582725611
