"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC106887664",649.555888815607,0.177578355126253,0.177546851309406,0.00165430787259172,0.0468000244256
"AIFM3",611.148959257358,0.125015222685563,0.102588899021141,0.0082637262647084,0.105894083218639
"LOC106888560",404.391671521271,0.0364637206442992,0.0884399471477941,0.333287400075791,0.610121918867707
"LOC106889924",11952.2352327617,0.0198039420629867,0.0932907213573428,0.517087455257541,0.751532512801627
"GLE1",507.278131716577,0.0295731373358058,0.0609003617660952,0.527137034488185,0.758488212604653
"ODF2",1170.21391674999,0.114819590594067,0.0643653665501964,0.0158949589862309,0.146315411223287
"PTGES2",4070.00979739263,-0.0410861161304297,0.0533093929972184,0.351758901431709,0.627104401320158
"LOC106892294",872.791308753082,-0.00590030909784095,0.0784533441288199,0.895113564055664,0.957000569121343
"CIZ1",1800.88413312021,-0.0527991469127843,0.0452890028215737,0.184656075158467,0.464618442063351
"DNM1",37503.2671232443,-0.0283931361182449,0.0667101740143109,0.550672965973702,0.773205581470458
"GOLGA2",3997.57113223508,0.0236498795296755,0.0426420500048462,0.534740461542423,0.762968970000082
"TRUB2",918.799615580934,0.00163571181875455,0.0757445101926301,0.97165738851342,0.988874725285402
"COQ4",960.516532336224,-0.10132339020509,0.0643257967308146,0.0331121098982386,0.204354174387858
"SLC27A4",4534.74534349192,-0.0461076256735356,0.0563022716483282,0.309352743682351,0.590882885260433
"URM1",2308.10168203951,-0.0935810181128153,0.0555023977093259,0.0377913561275253,0.218457175982072
"CERCAM",4844.57251233586,0.0431475888406638,0.0755872639572444,0.351598625021096,0.627101003594808
"PTRH1",767.252392544461,-0.0323834833837655,0.0889697554950157,0.37863305126483,0.650726199595074
"LOC106893081",30.1381958836277,-0.0537838309253451,0.102431761126409,0.101237572000092,NA
"TOR2A",327.761587041084,-0.0446578195689246,0.0692925819140663,0.347968999244575,0.624552675079768
"SH2D3C",2882.92774754526,-0.0994581651964653,0.0774002942804543,0.0357863708462001,0.213026049923352
"CDK9",333.233033203305,0.0340623426159757,0.067854369277614,0.474278871779557,0.723060619095587
"FPGS",716.374296612685,-0.0303735407977618,0.0566589536727723,0.504267679231702,0.743578976886131
"ENG",519.535643634865,-0.0367066936632208,0.0703095057598838,0.439354445506963,0.696613765727424
"AK1",4262.94683574224,-0.0897741330175404,0.0675403748598119,0.0605617737679677,0.274740699415845
"ST6GALNAC6",2744.23717534449,-0.061493767787937,0.0501510603737039,0.148742843809441,0.422013536304365
"ST6GALNAC4",46.7196170412391,-0.00451082645268775,0.0889284021422422,0.89760104039814,0.958303834105207
"LOC106893344",26.5061370153374,0.0809511243497359,0.118515619572904,0.028398223213392,NA
"DPM2",890.446113449526,-0.0802454853683385,0.0804599653995118,0.0790961237020875,0.31470048760567
